i,j,n,value
9,12,43,6.284242275864118
9,12,44,5.838340632505451
9,12,45,5.483979261104839
9,12,46,5.22469882334903
9,12,47,5.063089963665356
9,12,48,5.000767424358992
9,12,49,5.038353911641593
9,12,50,5.175473873756675
9,12,51,5.410757253368615
9,12,52,5.7418531767226755
9,12,53,6.165453442798468
9,12,54,6.677325577760987
9,12,55,7.2723551244401285
9,12,56,7.9445967442960805
9,12,57,8.687333621276784
9,12,58,9.493144574023624
9,12,59,10.353978205862425
9,13,0,9.764676014408593
9,13,1,12.0
9,13,2,12.798667333174626
9,13,3,13.58935464636049
9,13,4,14.364161653290717
9,13,5,15.115346738469205
9,13,6,15.835404308833624
9,13,7,16.517139787160282
9,13,8,17.153741497901528
9,13,9,17.73884872719618
9,13,10,18.266615277019866
9,13,11,18.731767878463174
9,13,12,19.129658880491483
9,13,13,19.45631268773781
9,13,14,19.708465483337545
9,13,15,19.88359783990768
9,13,16,19.979959892832436
9,13,17,19.99658882433204
9,13,18,19.93331848361975
9,13,19,19.79078104702556
9,13,20,19.570400701499317
9,13,21,19.274379414605455
9,13,22,18.90567493319099
9,13,23,18.46797123055672
9,13,24,17.965641697413762
9,13,25,17.40370544440921
9,13,26,16.78777715283165
9,13,27,16.124010974571714
9,13,28,15.419039041870638
9,13,29,14.67990520124724
9,13,30,13.913994633711859
9,13,31,13.128960064478937
9,13,32,12.332645299466323
9,13,33,11.533006852579359
9,13,34,10.738034446854014
9,13,35,9.95567118378535
9,13,36,9.19373417848304
9,13,37,8.45983645364118
9,13,38,7.761310872732053
9,13,39,7.105136872458249
9,13,40,6.49787072652821
9,13,41,5.9455800375365735
9,13,42,5.453783111484718
9,13,43,5.0273938206912945
9,13,44,4.670672506004361
9,13,45,4.387183408883871
9,13,46,4.179759058679224
9,13,47,4.050471970932285
9,13,48,4.000613939487193
9,13,49,4.0306831293132745
9,13,50,4.14037909900534
9,13,51,4.328605802694892
9,13,52,4.59348254137814
9,13,53,4.932362754238775
9,13,54,5.34186046220879
9,13,55,5.817884099552103
9,13,56,6.355677395436865
9,13,57,6.949866897021427
9,13,58,7.594515659218899
9,13,59,8.283182564689941
9,14,0,10.985260516209667
9,14,1,13.5
9,14,2,14.398500749821453
9,14,3,15.288023977155552
9,14,4,16.159681859952055
9,14,5,17.004765080777855
9,14,6,17.814829847437828
9,14,7,18.58178226055532
9,14,8,19.29795918513922
9,14,9,19.956204818095703
9,14,10,20.54994218664735
9,14,11,21.073238863271072
9,14,12,21.52086624055292
9,14,13,21.888351773705036
9,14,14,22.172023668754736
9,14,15,22.36904756989614
9,14,16,22.47745487943649
9,14,17,22.496162427373545
9,14,18,22.42498329407222
9,14,19,22.264628677903758
9,14,20,22.016700789186732
9,14,21,21.683676841431136
9,14,22,21.268884299839865
9,14,23,20.77646763437631
9,14,24,20.211346909590482
9,14,25,19.57916862496036
9,14,26,18.88624929693561
9,14,27,18.13951234639318
9,14,28,17.34641892210447
9,14,29,16.514893351403146
9,14,30,15.653243962925842
9,14,31,14.770080072538804
9,14,32,13.874225961899613
9,14,33,12.974632709151779
9,14,34,12.080288752710766
9,14,35,11.20013008175852
9,14,36,10.342950950793421
9,14,37,9.517316010346327
9,14,38,8.731474731823559
9,14,39,7.993278981515529
9,14,40,7.310104567344236
9,14,41,6.688777542228645
9,14,42,6.135506000420308
9,14,43,5.655818048277706
9,14,44,5.254506569254906
9,14,45,4.935581334994355
9,14,46,4.702228941014127
9,14,47,4.55678096729882
9,14,48,4.500690681923093
9,14,49,4.534518520477434
9,14,50,4.657926486381008
9,14,51,4.869681528031754
9,14,52,5.1676678590504075
9,14,53,5.548908098518622
9,14,54,6.009593019984889
9,14,55,6.545119611996116
9,14,56,7.150137069866473
9,14,57,7.818600259149106
9,14,58,8.543830116621262
9,14,59,9.318580385276183
10,0,0,6.102922509005371
10,0,1,7.5
10,0,2,7.999167083234141
10,0,3,8.493346653975307
10,0,4,8.977601033306698
10,0,5,9.447091711543253
10,0,6,9.897127693021016
10,0,7,10.323212366975177
10,0,8,10.721088436188456
10,0,9,11.086780454497614
10,0,10,11.416634548137417
10,0,11,11.707354924039484
10,0,12,11.956036800307178
10,0,13,12.160195429836131
10,0,14,12.317790927085966
10,0,15,12.4272486499423
10,0,16,12.487474933020273
10,0,17,12.497868015207525
10,0,18,12.458324052262345
10,0,19,12.369238154390976
10,0,20,12.231500438437074
10,0,21,12.046487134128409
10,0,22,11.81604683324437
10,0,23,11.54248201909795
10,0,24,11.2285260608836
10,0,25,10.877315902755756
10,0,26,10.492360720519782
10,0,27,10.077506859107322
10,0,28,9.63689940116915
10,0,29,9.174940750779525
10,0,30,8.696246646069913
10,0,31,8.205600040299336
10,0,32,7.707903312166452
10,0,33,7.2081292828620995
10,0,34,6.711271529283759
10,0,35,6.222294489865844
10,0,36,5.7460838615519005
10,0,37,5.287397783525738
10,0,38,4.850819295457533
10,0,39,4.4407105452864055
10,0,40,4.061169204080131
10,0,41,3.7159875234603583
10,0,42,3.4086144446779487
10,0,43,3.142121137932059
10,0,44,2.9191703162527256
10,0,45,2.7419896305524194
10,0,46,2.612349411674515
10,0,47,2.531544981832678
10,0,48,2.500383712179496
10,0,49,2.5191769558207966
10,0,50,2.5877369368783376
10,0,51,2.7053786266843076
10,0,52,2.8709265883613377
10,0,53,3.082726721399234
10,0,54,3.3386627888804936
10,0,55,3.6361775622200643
10,0,56,3.9722983721480403
10,0,57,4.343666810638392
10,0,58,4.746572287011812
10,0,59,5.176989102931213
10,1,0,9.764676014408593
10,1,1,12.0
10,1,2,12.798667333174626
10,1,3,13.58935464636049
10,1,4,14.364161653290717
10,1,5,15.115346738469205
10,1,6,15.835404308833624
10,1,7,16.517139787160282
10,1,8,17.153741497901528
10,1,9,17.73884872719618
10,1,10,18.266615277019866
10,1,11,18.731767878463174
10,1,12,19.129658880491483
10,1,13,19.45631268773781
10,1,14,19.708465483337545
10,1,15,19.88359783990768
10,1,16,19.979959892832436
10,1,17,19.99658882433204
10,1,18,19.93331848361975
10,1,19,19.79078104702556
10,1,20,19.570400701499317
10,1,21,19.274379414605455
10,1,22,18.90567493319099
10,1,23,18.46797123055672
10,1,24,17.965641697413762
10,1,25,17.40370544440921
10,1,26,16.78777715283165
10,1,27,16.124010974571714
10,1,28,15.419039041870638
10,1,29,14.67990520124724
10,1,30,13.913994633711859
10,1,31,13.128960064478937
10,1,32,12.332645299466323
10,1,33,11.533006852579359
10,1,34,10.738034446854014
10,1,35,9.95567118378535
10,1,36,9.19373417848304
10,1,37,8.45983645364118
10,1,38,7.761310872732053
10,1,39,7.105136872458249
10,1,40,6.49787072652821
10,1,41,5.9455800375365735
10,1,42,5.453783111484718
10,1,43,5.0273938206912945
10,1,44,4.670672506004361
10,1,45,4.387183408883871
10,1,46,4.179759058679224
10,1,47,4.050471970932285
10,1,48,4.000613939487193
10,1,49,4.0306831293132745
10,1,50,4.14037909900534
10,1,51,4.328605802694892
10,1,52,4.59348254137814
10,1,53,4.932362754238775
10,1,54,5.34186046220879
10,1,55,5.817884099552103
10,1,56,6.355677395436865
10,1,57,6.949866897021427
10,1,58,7.594515659218899
10,1,59,8.283182564689941
10,2,0,9.764676014408593
10,2,1,12.0
10,2,2,12.798667333174626
10,2,3,13.58935464636049
10,2,4,14.364161653290717
10,2,5,15.115346738469205
10,2,6,15.835404308833624
10,2,7,16.517139787160282
10,2,8,17.153741497901528
10,2,9,17.73884872719618
10,2,10,18.266615277019866
10,2,11,18.731767878463174
10,2,12,19.129658880491483
10,2,13,19.45631268773781
10,2,14,19.708465483337545
10,2,15,19.88359783990768
10,2,16,19.979959892832436
10,2,17,19.99658882433204
10,2,18,19.93331848361975
10,2,19,19.79078104702556
10,2,20,19.570400701499317
10,2,21,19.274379414605455
10,2,22,18.90567493319099
10,2,23,18.46797123055672
10,2,24,17.965641697413762
10,2,25,17.40370544440921
10,2,26,16.78777715283165
10,2,27,16.124010974571714
10,2,28,15.419039041870638
10,2,29,14.67990520124724
10,2,30,13.913994633711859
10,2,31,13.128960064478937
10,2,32,12.332645299466323
10,2,33,11.533006852579359
10,2,34,10.738034446854014
10,2,35,9.95567118378535
10,2,36,9.19373417848304
10,2,37,8.45983645364118
10,2,38,7.761310872732053
10,2,39,7.105136872458249
10,2,40,6.49787072652821
10,2,41,5.9455800375365735
10,2,42,5.453783111484718
10,2,43,5.0273938206912945
10,2,44,4.670672506004361
10,2,45,4.387183408883871
10,2,46,4.179759058679224
10,2,47,4.050471970932285
10,2,48,4.000613939487193
10,2,49,4.0306831293132745
10,2,50,4.14037909900534
10,2,51,4.328605802694892
10,2,52,4.59348254137814
10,2,53,4.932362754238775
10,2,54,5.34186046220879
10,2,55,5.817884099552103
10,2,56,6.355677395436865
10,2,57,6.949866897021427
10,2,58,7.594515659218899
10,2,59,8.283182564689941
10,3,0,10.985260516209667
10,3,1,13.5
10,3,2,14.398500749821453
10,3,3,15.288023977155552
10,3,4,16.159681859952055
10,3,5,17.004765080777855
10,3,6,17.814829847437828
10,3,7,18.58178226055532
10,3,8,19.29795918513922
10,3,9,19.956204818095703
10,3,10,20.54994218664735
10,3,11,21.073238863271072
10,3,12,21.52086624055292
10,3,13,21.888351773705036
10,3,14,22.172023668754736
10,3,15,22.36904756989614
10,3,16,22.47745487943649
10,3,17,22.496162427373545
10,3,18,22.42498329407222
10,3,19,22.264628677903758
10,3,20,22.016700789186732
10,3,21,21.683676841431136
10,3,22,21.268884299839865
10,3,23,20.77646763437631
10,3,24,20.211346909590482
10,3,25,19.57916862496036
10,3,26,18.88624929693561
10,3,27,18.13951234639318
10,3,28,17.34641892210447
10,3,29,16.514893351403146
10,3,30,15.653243962925842
10,3,31,14.770080072538804
10,3,32,13.874225961899613
10,3,33,12.974632709151779
10,3,34,12.080288752710766
10,3,35,11.20013008175852
10,3,36,10.342950950793421
10,3,37,9.517316010346327
10,3,38,8.731474731823559
10,3,39,7.993278981515529
10,3,40,7.310104567344236
10,3,41,6.688777542228645
10,3,42,6.135506000420308
10,3,43,5.655818048277706
10,3,44,5.254506569254906
10,3,45,4.935581334994355
10,3,46,4.702228941014127
10,3,47,4.55678096729882
10,3,48,4.500690681923093
10,3,49,4.534518520477434
10,3,50,4.657926486381008
10,3,51,4.869681528031754
10,3,52,5.1676678590504075
10,3,53,5.548908098518622
10,3,54,6.009593019984889
10,3,55,6.545119611996116
10,3,56,7.150137069866473
10,3,57,7.818600259149106
10,3,58,8.543830116621262
10,3,59,9.318580385276183
10,4,0,9.764676014408593
10,4,1,12.0
10,4,2,12.798667333174626
10,4,3,13.58935464636049
10,4,4,14.364161653290717
10,4,5,15.115346738469205
10,4,6,15.835404308833624
10,4,7,16.517139787160282
10,4,8,17.153741497901528
10,4,9,17.73884872719618
10,4,10,18.266615277019866
10,4,11,18.731767878463174
10,4,12,19.129658880491483
10,4,13,19.45631268773781
10,4,14,19.708465483337545
10,4,15,19.88359783990768
10,4,16,19.979959892832436
10,4,17,19.99658882433204
10,4,18,19.93331848361975
10,4,19,19.79078104702556
10,4,20,19.570400701499317
10,4,21,19.274379414605455
10,4,22,18.90567493319099
10,4,23,18.46797123055672
10,4,24,17.965641697413762
10,4,25,17.40370544440921
10,4,26,16.78777715283165
10,4,27,16.124010974571714
10,4,28,15.419039041870638
10,4,29,14.67990520124724
10,4,30,13.913994633711859
10,4,31,13.128960064478937
10,4,32,12.332645299466323
10,4,33,11.533006852579359
10,4,34,10.738034446854014
10,4,35,9.95567118378535
10,4,36,9.19373417848304
10,4,37,8.45983645364118
10,4,38,7.761310872732053
10,4,39,7.105136872458249
10,4,40,6.49787072652821
10,4,41,5.9455800375365735
10,4,42,5.453783111484718
10,4,43,5.0273938206912945
10,4,44,4.670672506004361
10,4,45,4.387183408883871
10,4,46,4.179759058679224
10,4,47,4.050471970932285
10,4,48,4.000613939487193
10,4,49,4.0306831293132745
10,4,50,4.14037909900534
10,4,51,4.328605802694892
10,4,52,4.59348254137814
10,4,53,4.932362754238775
10,4,54,5.34186046220879
10,4,55,5.817884099552103
10,4,56,6.355677395436865
10,4,57,6.949866897021427
10,4,58,7.594515659218899
10,4,59,8.283182564689941
10,5,0,10.985260516209667
10,5,1,13.5
10,5,2,14.398500749821453
10,5,3,15.288023977155552
10,5,4,16.159681859952055
10,5,5,17.004765080777855
10,5,6,17.814829847437828
10,5,7,18.58178226055532
10,5,8,19.29795918513922
10,5,9,19.956204818095703
10,5,10,20.54994218664735
10,5,11,21.073238863271072
10,5,12,21.52086624055292
10,5,13,21.888351773705036
10,5,14,22.172023668754736
10,5,15,22.36904756989614
10,5,16,22.47745487943649
10,5,17,22.496162427373545
10,5,18,22.42498329407222
10,5,19,22.264628677903758
10,5,20,22.016700789186732
10,5,21,21.683676841431136
10,5,22,21.268884299839865
10,5,23,20.77646763437631
10,5,24,20.211346909590482
10,5,25,19.57916862496036
10,5,26,18.88624929693561
10,5,27,18.13951234639318
10,5,28,17.34641892210447
10,5,29,16.514893351403146
10,5,30,15.653243962925842
10,5,31,14.770080072538804
10,5,32,13.874225961899613
10,5,33,12.974632709151779
10,5,34,12.080288752710766
10,5,35,11.20013008175852
10,5,36,10.342950950793421
10,5,37,9.517316010346327
10,5,38,8.731474731823559
10,5,39,7.993278981515529
10,5,40,7.310104567344236
10,5,41,6.688777542228645
10,5,42,6.135506000420308
10,5,43,5.655818048277706
10,5,44,5.254506569254906
10,5,45,4.935581334994355
10,5,46,4.702228941014127
10,5,47,4.55678096729882
10,5,48,4.500690681923093
10,5,49,4.534518520477434
10,5,50,4.657926486381008
10,5,51,4.869681528031754
10,5,52,5.1676678590504075
10,5,53,5.548908098518622
10,5,54,6.009593019984889
10,5,55,6.545119611996116
10,5,56,7.150137069866473
10,5,57,7.818600259149106
10,5,58,8.543830116621262
10,5,59,9.318580385276183
10,6,0,8.544091512607519
10,6,1,10.5
10,6,2,11.198833916527798
10,6,3,11.89068531556543
10,6,4,12.568641446629377
10,6,5,13.225928396160555
10,6,6,13.85597877022942
10,6,7,14.452497313765246
10,6,8,15.009523810663836
10,6,9,15.521492636296658
10,6,10,15.983288367392383
10,6,11,16.390296893655275
10,6,12,16.738451520430047
10,6,13,17.024273601770584
10,6,14,17.244907297920353
10,6,15,17.39814810991922
10,6,16,17.482464906228383
10,6,17,17.497015221290535
10,6,18,17.44165367316728
10,6,19,17.316933416147364
10,6,20,17.1241006138119
10,6,21,16.865081987779774
10,6,22,16.542465566542116
10,6,23,16.15947482673713
10,6,24,15.719936485237042
10,6,25,15.228242263858057
10,6,26,14.689305008727695
10,6,27,14.10850960275025
10,6,28,13.49165916163681
10,6,29,12.844917051091336
10,6,30,12.174745304497876
10,6,31,11.48784005641907
10,6,32,10.791064637033033
10,6,33,10.091380996006938
10,6,34,9.395780140997262
10,6,35,8.71121228581218
10,6,36,8.04451740617266
10,6,37,7.402356896936033
10,6,38,6.791147013640546
10,6,39,6.216994763400968
10,6,40,5.685636885712183
10,6,41,5.202382532844502
10,6,42,4.772060222549128
10,6,43,4.398969593104883
10,6,44,4.086838442753816
10,6,45,3.838785482773387
10,6,46,3.657289176344321
10,6,47,3.544162974565749
10,6,48,3.500537197051294
10,6,49,3.5268477381491152
10,6,50,3.6228317116296727
10,6,51,3.787530077358031
10,6,52,4.019297223705873
10,6,53,4.315817409958928
10,6,54,4.674127904432691
10,6,55,5.09064858710809
10,6,56,5.561217721007257
10,6,57,6.081133534893748
10,6,58,6.645201201816537
10,6,59,7.247784744103699
10,7,0,10.985260516209667
10,7,1,13.5
10,7,2,14.398500749821453
10,7,3,15.288023977155552
10,7,4,16.159681859952055
10,7,5,17.004765080777855
10,7,6,17.814829847437828
10,7,7,18.58178226055532
10,7,8,19.29795918513922
10,7,9,19.956204818095703
10,7,10,20.54994218664735
10,7,11,21.073238863271072
10,7,12,21.52086624055292
10,7,13,21.888351773705036
10,7,14,22.172023668754736
10,7,15,22.36904756989614
10,7,16,22.47745487943649
10,7,17,22.496162427373545
10,7,18,22.42498329407222
10,7,19,22.264628677903758
10,7,20,22.016700789186732
10,7,21,21.683676841431136
10,7,22,21.268884299839865
10,7,23,20.77646763437631
10,7,24,20.211346909590482
10,7,25,19.57916862496036
10,7,26,18.88624929693561
10,7,27,18.13951234639318
10,7,28,17.34641892210447
10,7,29,16.514893351403146
10,7,30,15.653243962925842
10,7,31,14.770080072538804
10,7,32,13.874225961899613
10,7,33,12.974632709151779
10,7,34,12.080288752710766
10,7,35,11.20013008175852
10,7,36,10.342950950793421
10,7,37,9.517316010346327
10,7,38,8.731474731823559
10,7,39,7.993278981515529
10,7,40,7.310104567344236
10,7,41,6.688777542228645
10,7,42,6.135506000420308
10,7,43,5.655818048277706
10,7,44,5.254506569254906
10,7,45,4.935581334994355
10,7,46,4.702228941014127
10,7,47,4.55678096729882
10,7,48,4.500690681923093
10,7,49,4.534518520477434
10,7,50,4.657926486381008
10,7,51,4.869681528031754
10,7,52,5.1676678590504075
10,7,53,5.548908098518622
10,7,54,6.009593019984889
10,7,55,6.545119611996116
10,7,56,7.150137069866473
10,7,57,7.818600259149106
10,7,58,8.543830116621262
10,7,59,9.318580385276183
10,8,0,6.102922509005371
10,8,1,7.5
10,8,2,7.999167083234141
10,8,3,8.493346653975307
10,8,4,8.977601033306698
10,8,5,9.447091711543253
10,8,6,9.897127693021016
10,8,7,10.323212366975177
10,8,8,10.721088436188456
10,8,9,11.086780454497614
10,8,10,11.416634548137417
10,8,11,11.707354924039484
10,8,12,11.956036800307178
10,8,13,12.160195429836131
10,8,14,12.317790927085966
10,8,15,12.4272486499423
10,8,16,12.487474933020273
10,8,17,12.497868015207525
10,8,18,12.458324052262345
10,8,19,12.369238154390976
10,8,20,12.231500438437074
10,8,21,12.046487134128409
10,8,22,11.81604683324437
10,8,23,11.54248201909795
10,8,24,11.2285260608836
10,8,25,10.877315902755756
10,8,26,10.492360720519782
10,8,27,10.077506859107322
10,8,28,9.63689940116915
10,8,29,9.174940750779525
10,8,30,8.696246646069913
10,8,31,8.205600040299336
10,8,32,7.707903312166452
10,8,33,7.2081292828620995
10,8,34,6.711271529283759
10,8,35,6.222294489865844
10,8,36,5.7460838615519005
10,8,37,5.287397783525738
10,8,38,4.850819295457533
10,8,39,4.4407105452864055
10,8,40,4.061169204080131
10,8,41,3.7159875234603583
10,8,42,3.4086144446779487
10,8,43,3.142121137932059
10,8,44,2.9191703162527256
10,8,45,2.7419896305524194
10,8,46,2.612349411674515
10,8,47,2.531544981832678
10,8,48,2.500383712179496
10,8,49,2.5191769558207966
10,8,50,2.5877369368783376
10,8,51,2.7053786266843076
10,8,52,2.8709265883613377
10,8,53,3.082726721399234
10,8,54,3.3386627888804936
10,8,55,3.6361775622200643
10,8,56,3.9722983721480403
10,8,57,4.343666810638392
10,8,58,4.746572287011812
10,8,59,5.176989102931213
10,9,0,12.205845018010741
10,9,1,15.0
10,9,2,15.998334166468283
10,9,3,16.986693307950613
10,9,4,17.955202066613396
10,9,5,18.894183423086506
10,9,6,19.794255386042032
10,9,7,20.646424733950354
10,9,8,21.442176872376912
10,9,9,22.173560908995228
10,9,10,22.833269096274833
10,9,11,23.414709848078967
10,9,12,23.912073600614356
10,9,13,24.320390859672262
10,9,14,24.63558185417193
10,9,15,24.8544972998846
10,9,16,24.974949866040546
10,9,17,24.99573603041505
10,9,18,24.91664810452469
10,9,19,24.73847630878195
10,9,20,24.463000876874148
10,9,21,24.092974268256818
10,9,22,23.63209366648874
10,9,23,23.0849640381959
10,9,24,22.4570521217672
10,9,25,21.75463180551151
10,9,26,20.984721441039564
10,9,27,20.155013718214644
10,9,28,19.2737988023383
10,9,29,18.34988150155905
10,9,30,17.392493292139825
10,9,31,16.41120008059867
10,9,32,15.415806624332903
10,9,33,14.416258565724199
10,9,34,13.422543058567518
10,9,35,12.444588979731687
10,9,36,11.492167723103801
10,9,37,10.574795567051476
10,9,38,9.701638590915065
10,9,39,8.881421090572811
10,9,40,8.122338408160262
10,9,41,7.431975046920717
10,9,42,6.817228889355897
10,9,43,6.284242275864118
10,9,44,5.838340632505451
10,9,45,5.483979261104839
10,9,46,5.22469882334903
10,9,47,5.063089963665356
10,9,48,5.000767424358992
10,9,49,5.038353911641593
10,9,50,5.175473873756675
10,9,51,5.410757253368615
10,9,52,5.7418531767226755
10,9,53,6.165453442798468
10,9,54,6.677325577760987
10,9,55,7.2723551244401285
10,9,56,7.9445967442960805
10,9,57,8.687333621276784
10,9,58,9.493144574023624
10,9,59,10.353978205862425
10,10,0,12.205845018010741
10,10,1,15.0
10,10,2,15.998334166468283
10,10,3,16.986693307950613
10,10,4,17.955202066613396
10,10,5,18.894183423086506
10,10,6,19.794255386042032
10,10,7,20.646424733950354
10,10,8,21.442176872376912
10,10,9,22.173560908995228
10,10,10,22.833269096274833
10,10,11,23.414709848078967
10,10,12,23.912073600614356
10,10,13,24.320390859672262
10,10,14,24.63558185417193
10,10,15,24.8544972998846
10,10,16,24.974949866040546
10,10,17,24.99573603041505
10,10,18,24.91664810452469
10,10,19,24.73847630878195
10,10,20,24.463000876874148
10,10,21,24.092974268256818
10,10,22,23.63209366648874
10,10,23,23.0849640381959
10,10,24,22.4570521217672
10,10,25,21.75463180551151
10,10,26,20.984721441039564
10,10,27,20.155013718214644
10,10,28,19.2737988023383
10,10,29,18.34988150155905
10,10,30,17.392493292139825
10,10,31,16.41120008059867
10,10,32,15.415806624332903
10,10,33,14.416258565724199
10,10,34,13.422543058567518
10,10,35,12.444588979731687
10,10,36,11.492167723103801
10,10,37,10.574795567051476
10,10,38,9.701638590915065
10,10,39,8.881421090572811
10,10,40,8.122338408160262
10,10,41,7.431975046920717
10,10,42,6.817228889355897
10,10,43,6.284242275864118
10,10,44,5.838340632505451
10,10,45,5.483979261104839
10,10,46,5.22469882334903
10,10,47,5.063089963665356
10,10,48,5.000767424358992
10,10,49,5.038353911641593
10,10,50,5.175473873756675
10,10,51,5.410757253368615
10,10,52,5.7418531767226755
10,10,53,6.165453442798468
10,10,54,6.677325577760987
10,10,55,7.2723551244401285
10,10,56,7.9445967442960805
10,10,57,8.687333621276784
10,10,58,9.493144574023624
10,10,59,10.353978205862425
10,11,0,6.102922509005371
10,11,1,7.5
10,11,2,7.999167083234141
10,11,3,8.493346653975307
10,11,4,8.977601033306698
10,11,5,9.447091711543253
10,11,6,9.897127693021016
10,11,7,10.323212366975177
10,11,8,10.721088436188456
10,11,9,11.086780454497614
10,11,10,11.416634548137417
10,11,11,11.707354924039484
10,11,12,11.956036800307178
10,11,13,12.160195429836131
10,11,14,12.317790927085966
10,11,15,12.4272486499423
10,11,16,12.487474933020273
10,11,17,12.497868015207525
10,11,18,12.458324052262345
10,11,19,12.369238154390976
10,11,20,12.231500438437074
10,11,21,12.046487134128409
10,11,22,11.81604683324437
10,11,23,11.54248201909795
10,11,24,11.2285260608836
10,11,25,10.877315902755756
10,11,26,10.492360720519782
10,11,27,10.077506859107322
10,11,28,9.63689940116915
10,11,29,9.174940750779525
10,11,30,8.696246646069913
10,11,31,8.205600040299336
10,11,32,7.707903312166452
10,11,33,7.2081292828620995
10,11,34,6.711271529283759
10,11,35,6.222294489865844
10,11,36,5.7460838615519005
10,11,37,5.287397783525738
10,11,38,4.850819295457533
10,11,39,4.4407105452864055
10,11,40,4.061169204080131
10,11,41,3.7159875234603583
10,11,42,3.4086144446779487
10,11,43,3.142121137932059
10,11,44,2.9191703162527256
10,11,45,2.7419896305524194
10,11,46,2.612349411674515
10,11,47,2.531544981832678
10,11,48,2.500383712179496
10,11,49,2.5191769558207966
10,11,50,2.5877369368783376
10,11,51,2.7053786266843076
10,11,52,2.8709265883613377
10,11,53,3.082726721399234
10,11,54,3.3386627888804936
10,11,55,3.6361775622200643
10,11,56,3.9722983721480403
10,11,57,4.343666810638392
10,11,58,4.746572287011812
10,11,59,5.176989102931213
10,12,0,12.205845018010741
10,12,1,15.0
10,12,2,15.998334166468283
10,12,3,16.986693307950613
10,12,4,17.955202066613396
10,12,5,18.894183423086506
10,12,6,19.794255386042032
10,12,7,20.646424733950354
10,12,8,21.442176872376912
10,12,9,22.173560908995228
10,12,10,22.833269096274833
10,12,11,23.414709848078967
10,12,12,23.912073600614356
10,12,13,24.320390859672262
10,12,14,24.63558185417193
10,12,15,24.8544972998846
10,12,16,24.974949866040546
10,12,17,24.99573603041505
10,12,18,24.91664810452469
10,12,19,24.73847630878195
10,12,20,24.463000876874148
10,12,21,24.092974268256818
10,12,22,23.63209366648874
10,12,23,23.0849640381959
10,12,24,22.4570521217672
10,12,25,21.75463180551151
10,12,26,20.984721441039564
10,12,27,20.155013718214644
10,12,28,19.2737988023383
10,12,29,18.34988150155905
10,12,30,17.392493292139825
10,12,31,16.41120008059867
10,12,32,15.415806624332903
10,12,33,14.416258565724199
10,12,34,13.422543058567518
10,12,35,12.444588979731687
10,12,36,11.492167723103801
10,12,37,10.574795567051476
10,12,38,9.701638590915065
10,12,39,8.881421090572811
10,12,40,8.122338408160262
10,12,41,7.431975046920717
10,12,42,6.817228889355897
10,12,43,6.284242275864118
10,12,44,5.838340632505451
10,12,45,5.483979261104839
10,12,46,5.22469882334903
10,12,47,5.063089963665356
10,12,48,5.000767424358992
10,12,49,5.038353911641593
10,12,50,5.175473873756675
10,12,51,5.410757253368615
10,12,52,5.7418531767226755
10,12,53,6.165453442798468
10,12,54,6.677325577760987
10,12,55,7.2723551244401285
10,12,56,7.9445967442960805
10,12,57,8.687333621276784
10,12,58,9.493144574023624
10,12,59,10.353978205862425
10,13,0,10.985260516209667
10,13,1,13.5
10,13,2,14.398500749821453
10,13,3,15.288023977155552
10,13,4,16.159681859952055
10,13,5,17.004765080777855
10,13,6,17.814829847437828
10,13,7,18.58178226055532
10,13,8,19.29795918513922
10,13,9,19.956204818095703
10,13,10,20.54994218664735
10,13,11,21.073238863271072
10,13,12,21.52086624055292
10,13,13,21.888351773705036
10,13,14,22.172023668754736
10,13,15,22.36904756989614
10,13,16,22.47745487943649
10,13,17,22.496162427373545
10,13,18,22.42498329407222
10,13,19,22.264628677903758
10,13,20,22.016700789186732
10,13,21,21.683676841431136
10,13,22,21.268884299839865
10,13,23,20.77646763437631
10,13,24,20.211346909590482
10,13,25,19.57916862496036
10,13,26,18.88624929693561
10,13,27,18.13951234639318
10,13,28,17.34641892210447
10,13,29,16.514893351403146
10,13,30,15.653243962925842
10,13,31,14.770080072538804
10,13,32,13.874225961899613
10,13,33,12.974632709151779
10,13,34,12.080288752710766
10,13,35,11.20013008175852
10,13,36,10.342950950793421
10,13,37,9.517316010346327
10,13,38,8.731474731823559
10,13,39,7.993278981515529
10,13,40,7.310104567344236
10,13,41,6.688777542228645
10,13,42,6.135506000420308
10,13,43,5.655818048277706
10,13,44,5.254506569254906
10,13,45,4.935581334994355
10,13,46,4.702228941014127
10,13,47,4.55678096729882
10,13,48,4.500690681923093
10,13,49,4.534518520477434
10,13,50,4.657926486381008
10,13,51,4.869681528031754
10,13,52,5.1676678590504075
10,13,53,5.548908098518622
10,13,54,6.009593019984889
10,13,55,6.545119611996116
10,13,56,7.150137069866473
10,13,57,7.818600259149106
10,13,58,8.543830116621262
10,13,59,9.318580385276183
10,14,0,8.544091512607519
10,14,1,10.5
10,14,2,11.198833916527798
10,14,3,11.89068531556543
10,14,4,12.568641446629377
10,14,5,13.225928396160555
10,14,6,13.85597877022942
10,14,7,14.452497313765246
10,14,8,15.009523810663836
10,14,9,15.521492636296658
10,14,10,15.983288367392383
10,14,11,16.390296893655275
10,14,12,16.738451520430047
10,14,13,17.024273601770584
10,14,14,17.244907297920353
10,14,15,17.39814810991922
10,14,16,17.482464906228383
10,14,17,17.497015221290535
10,14,18,17.44165367316728
10,14,19,17.316933416147364
10,14,20,17.1241006138119
10,14,21,16.865081987779774
