i,j,n,value
4,9,56,605.0
4,9,57,616.0
4,9,58,627.0
4,9,59,638.0
4,10,0,600.0
4,10,1,0.0
4,10,2,10.0
4,10,3,20.0
4,10,4,30.0
4,10,5,40.0
4,10,6,50.0
4,10,7,60.0
4,10,8,70.0
4,10,9,80.0
4,10,10,90.0
4,10,11,100.0
4,10,12,110.0
4,10,13,120.0
4,10,14,130.0
4,10,15,140.0
4,10,16,150.0
4,10,17,160.0
4,10,18,170.0
4,10,19,180.0
4,10,20,190.0
4,10,21,200.0
4,10,22,210.0
4,10,23,220.0
4,10,24,230.0
4,10,25,240.0
4,10,26,250.0
4,10,27,260.0
4,10,28,270.0
4,10,29,280.0
4,10,30,290.0
4,10,31,300.0
4,10,32,310.0
4,10,33,320.0
4,10,34,330.0
4,10,35,340.0
4,10,36,350.0
4,10,37,360.0
4,10,38,370.0
4,10,39,380.0
4,10,40,390.0
4,10,41,400.0
4,10,42,410.0
4,10,43,420.0
4,10,44,430.0
4,10,45,440.0
4,10,46,450.0
4,10,47,460.0
4,10,48,470.0
4,10,49,480.0
4,10,50,490.0
4,10,51,500.0
4,10,52,510.0
4,10,53,520.0
4,10,54,530.0
4,10,55,540.0
4,10,56,550.0
4,10,57,560.0
4,10,58,570.0
4,10,59,580.0
4,11,0,600.0
4,11,1,0.0
4,11,2,10.0
4,11,3,20.0
4,11,4,30.0
4,11,5,40.0
4,11,6,50.0
4,11,7,60.0
4,11,8,70.0
4,11,9,80.0
4,11,10,90.0
4,11,11,100.0
4,11,12,110.0
4,11,13,120.0
4,11,14,130.0
4,11,15,140.0
4,11,16,150.0
4,11,17,160.0
4,11,18,170.0
4,11,19,180.0
4,11,20,190.0
4,11,21,200.0
4,11,22,210.0
4,11,23,220.0
4,11,24,230.0
4,11,25,240.0
4,11,26,250.0
4,11,27,260.0
4,11,28,270.0
4,11,29,280.0
4,11,30,290.0
4,11,31,300.0
4,11,32,310.0
4,11,33,320.0
4,11,34,330.0
4,11,35,340.0
4,11,36,350.0
4,11,37,360.0
4,11,38,370.0
4,11,39,380.0
4,11,40,390.0
4,11,41,400.0
4,11,42,410.0
4,11,43,420.0
4,11,44,430.0
4,11,45,440.0
4,11,46,450.0
4,11,47,460.0
4,11,48,470.0
4,11,49,480.0
4,11,50,490.0
4,11,51,500.0
4,11,52,510.0
4,11,53,520.0
4,11,54,530.0
4,11,55,540.0
4,11,56,550.0
4,11,57,560.0
4,11,58,570.0
4,11,59,580.0
4,12,0,720.0
4,12,1,0.0
4,12,2,12.0
4,12,3,24.0
4,12,4,36.0
4,12,5,48.0
4,12,6,60.0
4,12,7,72.0
4,12,8,84.0
4,12,9,96.0
4,12,10,108.0
4,12,11,120.0
4,12,12,132.0
4,12,13,144.0
4,12,14,156.0
4,12,15,168.0
4,12,16,180.0
4,12,17,192.0
4,12,18,204.0
4,12,19,216.0
4,12,20,228.0
4,12,21,240.0
4,12,22,252.0
4,12,23,264.0
4,12,24,276.0
4,12,25,288.0
4,12,26,300.0
4,12,27,312.0
4,12,28,324.0
4,12,29,336.0
4,12,30,348.0
4,12,31,360.0
4,12,32,372.0
4,12,33,384.0
4,12,34,396.0
4,12,35,408.0
4,12,36,420.0
4,12,37,432.0
4,12,38,444.0
4,12,39,456.0
4,12,40,468.0
4,12,41,480.0
4,12,42,492.0
4,12,43,504.0
4,12,44,516.0
4,12,45,528.0
4,12,46,540.0
4,12,47,552.0
4,12,48,564.0
4,12,49,576.0
4,12,50,588.0
4,12,51,600.0
4,12,52,612.0
4,12,53,624.0
4,12,54,636.0
4,12,55,648.0
4,12,56,660.0
4,12,57,672.0
4,12,58,684.0
4,12,59,696.0
4,13,0,600.0
4,13,1,0.0
4,13,2,10.0
4,13,3,20.0
4,13,4,30.0
4,13,5,40.0
4,13,6,50.0
4,13,7,60.0
4,13,8,70.0
4,13,9,80.0
4,13,10,90.0
4,13,11,100.0
4,13,12,110.0
4,13,13,120.0
4,13,14,130.0
4,13,15,140.0
4,13,16,150.0
4,13,17,160.0
4,13,18,170.0
4,13,19,180.0
4,13,20,190.0
4,13,21,200.0
4,13,22,210.0
4,13,23,220.0
4,13,24,230.0
4,13,25,240.0
4,13,26,250.0
4,13,27,260.0
4,13,28,270.0
4,13,29,280.0
4,13,30,290.0
4,13,31,300.0
4,13,32,310.0
4,13,33,320.0
4,13,34,330.0
4,13,35,340.0
4,13,36,350.0
4,13,37,360.0
4,13,38,370.0
4,13,39,380.0
4,13,40,390.0
4,13,41,400.0
4,13,42,410.0
4,13,43,420.0
4,13,44,430.0
4,13,45,440.0
4,13,46,450.0
4,13,47,460.0
4,13,48,470.0
4,13,49,480.0
4,13,50,490.0
4,13,51,500.0
4,13,52,510.0
4,13,53,520.0
4,13,54,530.0
4,13,55,540.0
4,13,56,550.0
4,13,57,560.0
4,13,58,570.0
4,13,59,580.0
4,14,0,840.0
4,14,1,0.0
4,14,2,14.0
4,14,3,28.0
4,14,4,42.0
4,14,5,56.0
4,14,6,70.0
4,14,7,84.0
4,14,8,98.0
4,14,9,112.0
4,14,10,126.0
4,14,11,140.0
4,14,12,154.0
4,14,13,168.0
4,14,14,182.0
4,14,15,196.0
4,14,16,210.0
4,14,17,224.0
4,14,18,238.0
4,14,19,252.0
4,14,20,266.0
4,14,21,280.0
4,14,22,294.0
4,14,23,308.0
4,14,24,322.0
4,14,25,336.0
4,14,26,350.0
4,14,27,364.0
4,14,28,378.0
4,14,29,392.0
4,14,30,406.0
4,14,31,420.0
4,14,32,434.0
4,14,33,448.0
4,14,34,462.0
4,14,35,476.0
4,14,36,490.0
4,14,37,504.0
4,14,38,518.0
4,14,39,532.0
4,14,40,546.0
4,14,41,560.0
4,14,42,574.0
4,14,43,588.0
4,14,44,602.0
4,14,45,616.0
4,14,46,630.0
4,14,47,644.0
4,14,48,658.0
4,14,49,672.0
4,14,50,686.0
4,14,51,700.0
4,14,52,714.0
4,14,53,728.0
4,14,54,742.0
4,14,55,756.0
4,14,56,770.0
4,14,57,784.0
4,14,58,798.0
4,14,59,812.0
5,0,0,660.0
5,0,1,0.0
5,0,2,11.0
5,0,3,22.0
5,0,4,33.0
5,0,5,44.0
5,0,6,55.0
5,0,7,66.0
5,0,8,77.0
5,0,9,88.0
5,0,10,99.0
5,0,11,110.0
5,0,12,121.0
5,0,13,132.0
5,0,14,143.0
5,0,15,154.0
5,0,16,165.0
5,0,17,176.0
5,0,18,187.0
5,0,19,198.0
5,0,20,209.0
5,0,21,220.0
5,0,22,231.0
5,0,23,242.0
5,0,24,253.0
5,0,25,264.0
5,0,26,275.0
5,0,27,286.0
5,0,28,297.0
5,0,29,308.0
5,0,30,319.0
5,0,31,330.0
5,0,32,341.0
5,0,33,352.0
5,0,34,363.0
5,0,35,374.0
5,0,36,385.0
5,0,37,396.0
5,0,38,407.0
5,0,39,418.0
5,0,40,429.0
5,0,41,440.0
5,0,42,451.0
5,0,43,462.0
5,0,44,473.0
5,0,45,484.0
5,0,46,495.0
5,0,47,506.0
5,0,48,517.0
5,0,49,528.0
5,0,50,539.0
5,0,51,550.0
5,0,52,561.0
5,0,53,572.0
5,0,54,583.0
5,0,55,594.0
5,0,56,605.0
5,0,57,616.0
5,0,58,627.0
5,0,59,638.0
5,1,0,720.0
5,1,1,0.0
5,1,2,12.0
5,1,3,24.0
5,1,4,36.0
5,1,5,48.0
5,1,6,60.0
5,1,7,72.0
5,1,8,84.0
5,1,9,96.0
5,1,10,108.0
5,1,11,120.0
5,1,12,132.0
5,1,13,144.0
5,1,14,156.0
5,1,15,168.0
5,1,16,180.0
5,1,17,192.0
5,1,18,204.0
5,1,19,216.0
5,1,20,228.0
5,1,21,240.0
5,1,22,252.0
5,1,23,264.0
5,1,24,276.0
5,1,25,288.0
5,1,26,300.0
5,1,27,312.0
5,1,28,324.0
5,1,29,336.0
5,1,30,348.0
5,1,31,360.0
5,1,32,372.0
5,1,33,384.0
5,1,34,396.0
5,1,35,408.0
5,1,36,420.0
5,1,37,432.0
5,1,38,444.0
5,1,39,456.0
5,1,40,468.0
5,1,41,480.0
5,1,42,492.0
5,1,43,504.0
5,1,44,516.0
5,1,45,528.0
5,1,46,540.0
5,1,47,552.0
5,1,48,564.0
5,1,49,576.0
5,1,50,588.0
5,1,51,600.0
5,1,52,612.0
5,1,53,624.0
5,1,54,636.0
5,1,55,648.0
5,1,56,660.0
5,1,57,672.0
5,1,58,684.0
5,1,59,696.0
5,2,0,900.0
5,2,1,0.0
5,2,2,15.0
5,2,3,30.0
5,2,4,45.0
5,2,5,60.0
5,2,6,75.0
5,2,7,90.0
5,2,8,105.0
5,2,9,120.0
5,2,10,135.0
5,2,11,150.0
5,2,12,165.0
5,2,13,180.0
5,2,14,195.0
5,2,15,210.0
5,2,16,225.0
5,2,17,240.0
5,2,18,255.0
5,2,19,270.0
5,2,20,285.0
5,2,21,300.0
5,2,22,315.0
5,2,23,330.0
5,2,24,345.0
5,2,25,360.0
5,2,26,375.0
5,2,27,390.0
5,2,28,405.0
5,2,29,420.0
5,2,30,435.0
5,2,31,450.0
5,2,32,465.0
5,2,33,480.0
5,2,34,495.0
5,2,35,510.0
5,2,36,525.0
5,2,37,540.0
5,2,38,555.0
5,2,39,570.0
5,2,40,585.0
5,2,41,600.0
5,2,42,615.0
5,2,43,630.0
5,2,44,645.0
5,2,45,660.0
5,2,46,675.0
5,2,47,690.0
5,2,48,705.0
5,2,49,720.0
5,2,50,735.0
5,2,51,750.0
5,2,52,765.0
5,2,53,780.0
5,2,54,795.0
5,2,55,810.0
5,2,56,825.0
5,2,57,840.0
5,2,58,855.0
5,2,59,870.0
5,3,0,780.0
5,3,1,0.0
5,3,2,13.0
5,3,3,26.0
5,3,4,39.0
5,3,5,52.0
5,3,6,65.0
5,3,7,78.0
5,3,8,91.0
5,3,9,104.0
5,3,10,117.0
5,3,11,130.0
5,3,12,143.0
5,3,13,156.0
5,3,14,169.0
5,3,15,182.0
5,3,16,195.0
5,3,17,208.0
5,3,18,221.0
5,3,19,234.0
5,3,20,247.0
5,3,21,260.0
5,3,22,273.0
5,3,23,286.0
5,3,24,299.0
5,3,25,312.0
5,3,26,325.0
5,3,27,338.0
5,3,28,351.0
5,3,29,364.0
5,3,30,377.0
5,3,31,390.0
5,3,32,403.0
5,3,33,416.0
5,3,34,429.0
5,3,35,442.0
5,3,36,455.0
5,3,37,468.0
5,3,38,481.0
5,3,39,494.0
5,3,40,507.0
5,3,41,520.0
5,3,42,533.0
5,3,43,546.0
5,3,44,559.0
5,3,45,572.0
5,3,46,585.0
5,3,47,598.0
5,3,48,611.0
5,3,49,624.0
5,3,50,637.0
5,3,51,650.0
5,3,52,663.0
5,3,53,676.0
5,3,54,689.0
5,3,55,702.0
5,3,56,715.0
5,3,57,728.0
5,3,58,741.0
5,3,59,754.0
5,4,0,660.0
5,4,1,0.0
5,4,2,11.0
5,4,3,22.0
5,4,4,33.0
5,4,5,44.0
5,4,6,55.0
5,4,7,66.0
5,4,8,77.0
5,4,9,88.0
5,4,10,99.0
5,4,11,110.0
5,4,12,121.0
5,4,13,132.0
5,4,14,143.0
5,4,15,154.0
5,4,16,165.0
5,4,17,176.0
5,4,18,187.0
5,4,19,198.0
5,4,20,209.0
5,4,21,220.0
5,4,22,231.0
5,4,23,242.0
5,4,24,253.0
5,4,25,264.0
5,4,26,275.0
5,4,27,286.0
5,4,28,297.0
5,4,29,308.0
5,4,30,319.0
5,4,31,330.0
5,4,32,341.0
5,4,33,352.0
5,4,34,363.0
5,4,35,374.0
5,4,36,385.0
5,4,37,396.0
5,4,38,407.0
5,4,39,418.0
5,4,40,429.0
5,4,41,440.0
5,4,42,451.0
5,4,43,462.0
5,4,44,473.0
5,4,45,484.0
5,4,46,495.0
5,4,47,506.0
5,4,48,517.0
5,4,49,528.0
5,4,50,539.0
5,4,51,550.0
5,4,52,561.0
5,4,53,572.0
5,4,54,583.0
5,4,55,594.0
5,4,56,605.0
5,4,57,616.0
5,4,58,627.0
5,4,59,638.0
5,5,0,840.0
5,5,1,0.0
5,5,2,14.0
5,5,3,28.0
5,5,4,42.0
5,5,5,56.0
5,5,6,70.0
5,5,7,84.0
5,5,8,98.0
5,5,9,112.0
5,5,10,126.0
5,5,11,140.0
5,5,12,154.0
5,5,13,168.0
5,5,14,182.0
5,5,15,196.0
5,5,16,210.0
5,5,17,224.0
5,5,18,238.0
5,5,19,252.0
5,5,20,266.0
5,5,21,280.0
5,5,22,294.0
5,5,23,308.0
5,5,24,322.0
5,5,25,336.0
5,5,26,350.0
5,5,27,364.0
5,5,28,378.0
5,5,29,392.0
5,5,30,406.0
5,5,31,420.0
5,5,32,434.0
5,5,33,448.0
5,5,34,462.0
5,5,35,476.0
5,5,36,490.0
5,5,37,504.0
5,5,38,518.0
5,5,39,532.0
5,5,40,546.0
5,5,41,560.0
5,5,42,574.0
5,5,43,588.0
5,5,44,602.0
5,5,45,616.0
5,5,46,630.0
5,5,47,644.0
5,5,48,658.0
5,5,49,672.0
5,5,50,686.0
5,5,51,700.0
5,5,52,714.0
5,5,53,728.0
5,5,54,742.0
5,5,55,756.0
5,5,56,770.0
5,5,57,784.0
5,5,58,798.0
5,5,59,812.0
5,6,0,660.0
5,6,1,0.0
5,6,2,11.0
5,6,3,22.0
5,6,4,33.0
5,6,5,44.0
5,6,6,55.0
5,6,7,66.0
5,6,8,77.0
5,6,9,88.0
5,6,10,99.0
5,6,11,110.0
5,6,12,121.0
5,6,13,132.0
5,6,14,143.0
5,6,15,154.0
5,6,16,165.0
5,6,17,176.0
5,6,18,187.0
5,6,19,198.0
5,6,20,209.0
5,6,21,220.0
5,6,22,231.0
5,6,23,242.0
5,6,24,253.0
5,6,25,264.0
5,6,26,275.0
5,6,27,286.0
5,6,28,297.0
5,6,29,308.0
5,6,30,319.0
5,6,31,330.0
5,6,32,341.0
5,6,33,352.0
5,6,34,363.0
5,6,35,374.0
5,6,36,385.0
5,6,37,396.0
5,6,38,407.0
5,6,39,418.0
5,6,40,429.0
5,6,41,440.0
5,6,42,451.0
5,6,43,462.0
5,6,44,473.0
5,6,45,484.0
5,6,46,495.0
5,6,47,506.0
5,6,48,517.0
5,6,49,528.0
5,6,50,539.0
5,6,51,550.0
5,6,52,561.0
5,6,53,572.0
5,6,54,583.0
5,6,55,594.0
5,6,56,605.0
5,6,57,616.0
5,6,58,627.0
5,6,59,638.0
5,7,0,900.0
5,7,1,0.0
5,7,2,15.0
5,7,3,30.0
5,7,4,45.0
5,7,5,60.0
5,7,6,75.0
5,7,7,90.0
5,7,8,105.0
5,7,9,120.0
5,7,10,135.0
5,7,11,150.0
5,7,12,165.0
5,7,13,180.0
5,7,14,195.0
5,7,15,210.0
5,7,16,225.0
5,7,17,240.0
5,7,18,255.0
5,7,19,270.0
5,7,20,285.0
5,7,21,300.0
5,7,22,315.0
5,7,23,330.0
5,7,24,345.0
5,7,25,360.0
5,7,26,375.0
5,7,27,390.0
5,7,28,405.0
5,7,29,420.0
5,7,30,435.0
5,7,31,450.0
5,7,32,465.0
5,7,33,480.0
5,7,34,495.0
5,7,35,510.0
5,7,36,525.0
5,7,37,540.0
5,7,38,555.0
5,7,39,570.0
5,7,40,585.0
5,7,41,600.0
5,7,42,615.0
5,7,43,630.0
5,7,44,645.0
5,7,45,660.0
5,7,46,675.0
5,7,47,690.0
5,7,48,705.0
5,7,49,720.0
5,7,50,735.0
5,7,51,750.0
5,7,52,765.0
5,7,53,780.0
5,7,54,795.0
5,7,55,810.0
5,7,56,825.0
5,7,57,840.0
5,7,58,855.0
5,7,59,870.0
5,8,0,840.0
5,8,1,0.0
5,8,2,14.0
5,8,3,28.0
5,8,4,42.0
5,8,5,56.0
5,8,6,70.0
5,8,7,84.0
5,8,8,98.0
5,8,9,112.0
5,8,10,126.0
5,8,11,140.0
5,8,12,154.0
5,8,13,168.0
5,8,14,182.0
5,8,15,196.0
5,8,16,210.0
5,8,17,224.0
5,8,18,238.0
5,8,19,252.0
5,8,20,266.0
5,8,21,280.0
5,8,22,294.0
5,8,23,308.0
5,8,24,322.0
5,8,25,336.0
5,8,26,350.0
5,8,27,364.0
5,8,28,378.0
5,8,29,392.0
5,8,30,406.0
5,8,31,420.0
5,8,32,434.0
5,8,33,448.0
5,8,34,462.0
5,8,35,476.0
5,8,36,490.0
5,8,37,504.0
5,8,38,518.0
5,8,39,532.0
5,8,40,546.0
5,8,41,560.0
5,8,42,574.0
5,8,43,588.0
5,8,44,602.0
5,8,45,616.0
5,8,46,630.0
5,8,47,644.0
5,8,48,658.0
5,8,49,672.0
5,8,50,686.0
5,8,51,700.0
5,8,52,714.0
5,8,53,728.0
5,8,54,742.0
5,8,55,756.0
5,8,56,770.0
5,8,57,784.0
5,8,58,798.0
5,8,59,812.0
5,9,0,840.0
5,9,1,0.0
5,9,2,14.0
5,9,3,28.0
5,9,4,42.0
5,9,5,56.0
5,9,6,70.0
5,9,7,84.0
5,9,8,98.0
5,9,9,112.0
5,9,10,126.0
5,9,11,140.0
5,9,12,154.0
5,9,13,168.0
5,9,14,182.0
5,9,15,196.0
5,9,16,210.0
5,9,17,224.0
5,9,18,238.0
5,9,19,252.0
5,9,20,266.0
5,9,21,280.0
5,9,22,294.0
5,9,23,308.0
5,9,24,322.0
5,9,25,336.0
5,9,26,350.0
5,9,27,364.0
5,9,28,378.0
5,9,29,392.0
5,9,30,406.0
5,9,31,420.0
5,9,32,434.0
5,9,33,448.0
5,9,34,462.0
5,9,35,476.0
5,9,36,490.0
5,9,37,504.0
5,9,38,518.0
5,9,39,532.0
5,9,40,546.0
5,9,41,560.0
5,9,42,574.0
5,9,43,588.0
5,9,44,602.0
5,9,45,616.0
5,9,46,630.0
5,9,47,644.0
5,9,48,658.0
5,9,49,672.0
5,9,50,686.0
5,9,51,700.0
5,9,52,714.0
5,9,53,728.0
5,9,54,742.0
5,9,55,756.0
5,9,56,770.0
5,9,57,784.0
5,9,58,798.0
5,9,59,812.0
5,10,0,780.0
5,10,1,0.0
5,10,2,13.0
5,10,3,26.0
5,10,4,39.0
5,10,5,52.0
5,10,6,65.0
5,10,7,78.0
5,10,8,91.0
5,10,9,104.0
5,10,10,117.0
5,10,11,130.0
5,10,12,143.0
5,10,13,156.0
5,10,14,169.0
5,10,15,182.0
5,10,16,195.0
5,10,17,208.0
5,10,18,221.0
5,10,19,234.0
5,10,20,247.0
5,10,21,260.0
5,10,22,273.0
5,10,23,286.0
5,10,24,299.0
5,10,25,312.0
5,10,26,325.0
5,10,27,338.0
5,10,28,351.0
5,10,29,364.0
5,10,30,377.0
5,10,31,390.0
5,10,32,403.0
5,10,33,416.0
5,10,34,429.0
5,10,35,442.0
5,10,36,455.0
5,10,37,468.0
5,10,38,481.0
5,10,39,494.0
5,10,40,507.0
5,10,41,520.0
5,10,42,533.0
5,10,43,546.0
5,10,44,559.0
5,10,45,572.0
5,10,46,585.0
5,10,47,598.0
5,10,48,611.0
5,10,49,624.0
5,10,50,637.0
5,10,51,650.0
5,10,52,663.0
5,10,53,676.0
5,10,54,689.0
5,10,55,702.0
5,10,56,715.0
5,10,57,728.0
5,10,58,741.0
5,10,59,754.0
5,11,0,660.0
5,11,1,0.0
5,11,2,11.0
5,11,3,22.0
5,11,4,33.0
5,11,5,44.0
5,11,6,55.0
5,11,7,66.0
5,11,8,77.0
5,11,9,88.0
5,11,10,99.0
5,11,11,110.0
5,11,12,121.0
5,11,13,132.0
5,11,14,143.0
5,11,15,154.0
5,11,16,165.0
5,11,17,176.0
5,11,18,187.0
5,11,19,198.0
5,11,20,209.0
5,11,21,220.0
5,11,22,231.0
5,11,23,242.0
5,11,24,253.0
5,11,25,264.0
5,11,26,275.0
5,11,27,286.0
5,11,28,297.0
5,11,29,308.0
5,11,30,319.0
5,11,31,330.0
5,11,32,341.0
5,11,33,352.0
5,11,34,363.0
5,11,35,374.0
5,11,36,385.0
5,11,37,396.0
5,11,38,407.0
5,11,39,418.0
5,11,40,429.0
5,11,41,440.0
5,11,42,451.0
5,11,43,462.0
5,11,44,473.0
5,11,45,484.0
5,11,46,495.0
5,11,47,506.0
5,11,48,517.0
5,11,49,528.0
5,11,50,539.0
5,11,51,550.0
5,11,52,561.0
5,11,53,572.0
5,11,54,583.0
5,11,55,594.0
5,11,56,605.0
5,11,57,616.0
5,11,58,627.0
5,11,59,638.0
5,12,0,780.0
5,12,1,0.0
5,12,2,13.0
5,12,3,26.0
5,12,4,39.0
5,12,5,52.0
5,12,6,65.0
5,12,7,78.0
5,12,8,91.0
5,12,9,104.0
5,12,10,117.0
5,12,11,130.0
5,12,12,143.0
5,12,13,156.0
5,12,14,169.0
5,12,15,182.0
5,12,16,195.0
5,12,17,208.0
5,12,18,221.0
5,12,19,234.0
5,12,20,247.0
5,12,21,260.0
5,12,22,273.0
5,12,23,286.0
5,12,24,299.0
5,12,25,312.0
5,12,26,325.0
5,12,27,338.0
5,12,28,351.0
5,12,29,364.0
5,12,30,377.0
5,12,31,390.0
5,12,32,403.0
5,12,33,416.0
5,12,34,429.0
5,12,35,442.0
5,12,36,455.0
5,12,37,468.0
5,12,38,481.0
5,12,39,494.0
5,12,40,507.0
5,12,41,520.0
5,12,42,533.0
5,12,43,546.0
5,12,44,559.0
5,12,45,572.0
5,12,46,585.0
5,12,47,598.0
5,12,48,611.0
5,12,49,624.0
5,12,50,637.0
5,12,51,650.0
5,12,52,663.0
5,12,53,676.0
5,12,54,689.0
5,12,55,702.0
5,12,56,715.0
5,12,57,728.0
5,12,58,741.0
5,12,59,754.0
5,13,0,780.0
5,13,1,0.0
5,13,2,13.0
5,13,3,26.0
5,13,4,39.0
5,13,5,52.0
5,13,6,65.0
5,13,7,78.0
5,13,8,91.0
5,13,9,104.0
5,13,10,117.0
5,13,11,130.0
5,13,12,143.0
5,13,13,156.0
5,13,14,169.0
5,13,15,182.0
5,13,16,195.0
5,13,17,208.0
5,13,18,221.0
5,13,19,234.0
5,13,20,247.0
5,13,21,260.0
5,13,22,273.0
5,13,23,286.0
5,13,24,299.0
5,13,25,312.0
5,13,26,325.0
5,13,27,338.0
5,13,28,351.0
5,13,29,364.0
5,13,30,377.0
5,13,31,390.0
5,13,32,403.0
5,13,33,416.0
5,13,34,429.0
5,13,35,442.0
5,13,36,455.0
5,13,37,468.0
5,13,38,481.0
5,13,39,494.0
5,13,40,507.0
5,13,41,520.0
5,13,42,533.0
5,13,43,546.0
5,13,44,559.0
5,13,45,572.0
5,13,46,585.0
5,13,47,598.0
5,13,48,611.0
5,13,49,624.0
5,13,50,637.0
5,13,51,650.0
5,13,52,663.0
5,13,53,676.0
5,13,54,689.0
5,13,55,702.0
5,13,56,715.0
5,13,57,728.0
5,13,58,741.0
5,13,59,754.0
5,14,0,660.0
5,14,1,0.0
5,14,2,11.0
5,14,3,22.0
5,14,4,33.0
5,14,5,44.0
5,14,6,55.0
5,14,7,66.0
5,14,8,77.0
5,14,9,88.0
5,14,10,99.0
5,14,11,110.0
5,14,12,121.0
5,14,13,132.0
5,14,14,143.0
5,14,15,154.0
5,14,16,165.0
5,14,17,176.0
5,14,18,187.0
5,14,19,198.0
5,14,20,209.0
5,14,21,220.0
5,14,22,231.0
5,14,23,242.0
5,14,24,253.0
5,14,25,264.0
5,14,26,275.0
5,14,27,286.0
5,14,28,297.0
5,14,29,308.0
5,14,30,319.0
5,14,31,330.0
5,14,32,341.0
5,14,33,352.0
5,14,34,363.0
5,14,35,374.0
5,14,36,385.0
5,14,37,396.0
5,14,38,407.0
5,14,39,418.0
5,14,40,429.0
5,14,41,440.0
5,14,42,451.0
5,14,43,462.0
5,14,44,473.0
5,14,45,484.0
5,14,46,495.0
5,14,47,506.0
5,14,48,517.0
5,14,49,528.0
5,14,50,539.0
5,14,51,550.0
5,14,52,561.0
5,14,53,572.0
5,14,54,583.0
5,14,55,594.0
5,14,56,605.0
5,14,57,616.0
5,14,58,627.0
5,14,59,638.0
6,0,0,600.0
6,0,1,0.0
6,0,2,10.0
6,0,3,20.0
6,0,4,30.0
6,0,5,40.0
6,0,6,50.0
6,0,7,60.0
6,0,8,70.0
6,0,9,80.0
6,0,10,90.0
6,0,11,100.0
6,0,12,110.0
6,0,13,120.0
6,0,14,130.0
6,0,15,140.0
6,0,16,150.0
6,0,17,160.0
6,0,18,170.0
6,0,19,180.0
6,0,20,190.0
6,0,21,200.0
6,0,22,210.0
6,0,23,220.0
6,0,24,230.0
6,0,25,240.0
6,0,26,250.0
6,0,27,260.0
6,0,28,270.0
6,0,29,280.0
6,0,30,290.0
6,0,31,300.0
6,0,32,310.0
6,0,33,320.0
6,0,34,330.0
6,0,35,340.0
6,0,36,350.0
6,0,37,360.0
6,0,38,370.0
6,0,39,380.0
6,0,40,390.0
6,0,41,400.0
6,0,42,410.0
6,0,43,420.0
6,0,44,430.0
6,0,45,440.0
6,0,46,450.0
6,0,47,460.0
6,0,48,470.0
6,0,49,480.0
6,0,50,490.0
6,0,51,500.0
6,0,52,510.0
6,0,53,520.0
6,0,54,530.0
6,0,55,540.0
6,0,56,550.0
6,0,57,560.0
6,0,58,570.0
6,0,59,580.0
6,1,0,600.0
6,1,1,0.0
6,1,2,10.0
6,1,3,20.0
6,1,4,30.0
6,1,5,40.0
6,1,6,50.0
6,1,7,60.0
6,1,8,70.0
6,1,9,80.0
6,1,10,90.0
6,1,11,100.0
6,1,12,110.0
6,1,13,120.0
6,1,14,130.0
6,1,15,140.0
6,1,16,150.0
6,1,17,160.0
6,1,18,170.0
6,1,19,180.0
6,1,20,190.0
6,1,21,200.0
6,1,22,210.0
6,1,23,220.0
6,1,24,230.0
6,1,25,240.0
6,1,26,250.0
6,1,27,260.0
6,1,28,270.0
6,1,29,280.0
6,1,30,290.0
6,1,31,300.0
6,1,32,310.0
6,1,33,320.0
6,1,34,330.0
6,1,35,340.0
6,1,36,350.0
6,1,37,360.0
6,1,38,370.0
6,1,39,380.0
6,1,40,390.0
6,1,41,400.0
6,1,42,410.0
6,1,43,420.0
6,1,44,430.0
6,1,45,440.0
6,1,46,450.0
6,1,47,460.0
6,1,48,470.0
6,1,49,480.0
6,1,50,490.0
6,1,51,500.0
6,1,52,510.0
6,1,53,520.0
6,1,54,530.0
6,1,55,540.0
6,1,56,550.0
6,1,57,560.0
6,1,58,570.0
6,1,59,580.0
6,2,0,900.0
6,2,1,0.0
6,2,2,15.0
6,2,3,30.0
6,2,4,45.0
6,2,5,60.0
6,2,6,75.0
6,2,7,90.0
6,2,8,105.0
6,2,9,120.0
6,2,10,135.0
6,2,11,150.0
6,2,12,165.0
6,2,13,180.0
6,2,14,195.0
6,2,15,210.0
6,2,16,225.0
6,2,17,240.0
6,2,18,255.0
6,2,19,270.0
6,2,20,285.0
6,2,21,300.0
6,2,22,315.0
6,2,23,330.0
6,2,24,345.0
6,2,25,360.0
6,2,26,375.0
6,2,27,390.0
6,2,28,405.0
6,2,29,420.0
6,2,30,435.0
6,2,31,450.0
6,2,32,465.0
6,2,33,480.0
6,2,34,495.0
6,2,35,510.0
6,2,36,525.0
6,2,37,540.0
6,2,38,555.0
6,2,39,570.0
6,2,40,585.0
6,2,41,600.0
6,2,42,615.0
6,2,43,630.0
6,2,44,645.0
6,2,45,660.0
6,2,46,675.0
6,2,47,690.0
6,2,48,705.0
6,2,49,720.0
6,2,50,735.0
6,2,51,750.0
6,2,52,765.0
6,2,53,780.0
6,2,54,795.0
6,2,55,810.0
6,2,56,825.0
6,2,57,840.0
6,2,58,855.0
6,2,59,870.0
6,3,0,780.0
6,3,1,0.0
6,3,2,13.0
6,3,3,26.0
6,3,4,39.0
6,3,5,52.0
6,3,6,65.0
6,3,7,78.0
6,3,8,91.0
6,3,9,104.0
6,3,10,117.0
6,3,11,130.0
6,3,12,143.0
6,3,13,156.0
6,3,14,169.0
